0279fc,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586535869,,200
f25d13,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586535872,,200
8cb702,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586535897,,200
40e944,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586535920,,200
bf96c2,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586535923,,200
14a8db,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586535925,,200
1c4ac4,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586535926,,200
5edd67,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/,1586535951,,302
debbf2,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/login,1586535951,,200
2e3300,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/login,1586535989,,200
caee91,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/login,1586536009,,200
ce52de,192.168.23.1,POST,http://192.168.23.10/lyra/web/app_dev.php/login_check,1586536020,,302
9f408d,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/,1586536020,,200
a30ffa,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/favicon.ico,1586536021,b1bd08,200
b1bd08,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/favicon.ico,1586536021,,404
96cc1f,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/logout,1586536023,,302
210a4e,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/,1586536023,,302
f04a57,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/login,1586536023,,200
456f40,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586536026,,200
00cef1,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586536027,,200
340689,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586536027,,200
d66750,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586536027,,200
22b1d2,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586536027,,200
cf337c,192.168.23.1,POST,http://192.168.23.10/lyra/web/app_dev.php/login_check,1586536036,,302
6775d8,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/,1586536036,,200
cbb0f0,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/agregar-acta-presidencial/,1586536037,,200
8a09bb,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/obtener-jrv-sector-electoral/?sectorid=2,1586536040,,200
9eab3d,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/obtener-jrv-sector-electoral/?sectorid=4,1586536044,,200
301677,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586536112,,200
0b596e,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/logout,1586536114,,302
cb477e,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/,1586536114,,302
b9f5c3,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/login,1586536114,,200
42ef88,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586536116,,200
407975,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586536160,,200
da7f7e,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586536181,,200
f69640,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586536199,,200
40e377,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586537682,,200
54e776,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586537739,,200
89336f,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586537745,,200
2e13f5,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586538057,,200
4c6e8e,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586538064,,200
394880,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586538814,,200
e4db1f,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586538833,,200
547325,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586538847,,200
de2b5d,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586539101,,200
378bb6,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586539158,,200
78e37b,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586539476,,200
56885e,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586539499,,200
531cd5,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586539502,,200
b5733e,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586539991,,200
8ca022,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586539991,,200
8f8b96,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586540066,,200
b43400,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586540138,,200
36f9ab,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586540157,,200
7113ea,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/,1586540575,,302
a7cf0d,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/login,1586540575,,200
bad2b3,192.168.23.1,POST,http://192.168.23.10/lyra/web/app_dev.php/login_check,1586540582,,302
662321,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/,1586540582,,200
d536bb,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/logout,1586540587,,302
382f78,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/,1586540588,,302
8ef774,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/login,1586540588,,200
8ef2fe,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586540764,,200
8e7f54,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586540764,,200
9299b3,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586540796,,200
131950,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586540796,,200
81f179,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586540818,,200
b9e46f,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586540818,,200
1f9975,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586540871,,200
2b8b3a,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586540871,,200
4e0dc1,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586540878,,200
e609f2,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586540878,,200
adc6f0,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586540884,,200
871b01,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586540884,,200
4d8d2e,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586540902,,200
f19ae2,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586540902,,200
777cb2,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586540919,,200
122e34,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586540919,,200
4fbc5e,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586540924,,200
e63531,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586540924,,200
9c0ada,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586540974,,200
481227,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586540974,,200
b99d3f,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586540988,,200
2e7aea,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586540988,,200
73743a,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586540991,,200
bcdf38,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586540991,,200
20fdf1,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586540994,,200
376fba,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586540994,,200
8d6d00,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586541046,,200
1ae433,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586541046,,200
b509d4,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586541050,,200
f50bb8,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586541051,,200
d1c0ed,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586541494,,200
ff6ca8,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586541495,,200
844bdd,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586541527,,200
566c34,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586541527,,200
e5a342,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586541602,,200
6e43e3,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586541602,,200
2458b6,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586541669,,200
53603d,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586541670,,200
fa294a,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586541784,,200
0f0cb5,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586541785,,200
db8476,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586541839,,200
423e08,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586541839,,200
9835e4,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586542045,,200
cc9b5f,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586542045,,200
94a9b2,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586542067,,200
feff80,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586542067,,200
84d4da,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586542099,,200
eeadad,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586542099,,200
61d9e5,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586542300,,200
e319c8,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586542300,,200
72f0ab,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586542345,,200
178322,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586542345,,200
8ba206,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586542556,,200
6d0f66,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586542561,,200
bd96b8,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586542595,,200
ac229e,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586542595,,200
9c1bc6,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586542610,,200
6b97a9,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586542610,,200
7cf143,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586542657,,200
9624e3,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586542657,,200
5344dc,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586543522,,200
a9558a,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586543522,,200
a6ed13,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586543615,,200
025a9d,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586543615,,200
3eb5ce,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586543717,,200
e26320,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586543717,,200
cc04f0,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586543788,,200
9c9337,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586543789,,200
a76c59,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586543823,,200
46bfa7,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586543823,,200
126fd0,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586543910,,200
b285bd,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586543910,,200
4e1255,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586543931,,200
d61622,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586543931,,200
bb454d,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586543978,,200
c3fb9a,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586543978,,200
6fae59,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586544131,,200
4efae7,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586544131,,200
31a216,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586544213,,200
42555a,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586544213,,200
ba6d42,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586544948,,200
578b32,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586544948,,200
f1ece5,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586545015,,200
a89aa5,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586545015,,200
a84f9d,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586545171,,200
bc65ae,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586545172,,200
b0dcb9,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586545231,,200
6c3d95,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586545231,,200
5b3223,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586545282,,200
58fc4b,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586545283,,200
12b0d7,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586545379,,200
05f407,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586545380,,200
959d9f,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586545680,,200
fa9f2b,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586545684,,200
c214f0,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586545722,,200
261d32,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586545722,,200
c6914d,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586545760,,200
1fa61f,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586545760,,200
ea5ab4,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586545847,,200
36d09c,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586545847,,200
73a249,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586545939,,200
2bb1d0,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586545940,,200
683ad4,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586546027,,200
45afd1,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586546027,,200
b9d15b,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586546103,,200
1dc16a,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586546104,,200
c8ecbe,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586546152,,200
64ec26,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586546152,,200
c23cfc,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586546522,,200
b8a932,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586546522,,200
0afb77,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586546985,,200
a825f1,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586546986,,200
baf521,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586550136,,200
68af49,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586551418,,200
fb9169,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586551423,,200
782893,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586551436,,200
38a373,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586551436,,200
a6484e,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586552230,,200
0c957e,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586552231,,200
439f87,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586552278,,200
45c249,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586552279,,200
a8e829,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586552377,,200
417e1f,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586552378,,200
a9ed20,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586552421,,200
03208d,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586552421,,200
60593c,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/voting-centers/,1586552636,,200
f905b2,192.168.23.1,GET,http://192.168.23.10/lyra/web/app_dev.php/api/resources/jrv/,1586552636,,200
